Measured at,Internal temperature,Outlet temperature,Inlet temperature,Ambient temperature,Energy consumption,Volume of water drawn
2022-11-06 13:18:50+02:00,51.68,25.36,23.17,23.13,0,0
2022-11-06 13:23:51+02:00,51.58,25.27,23.15,23.13,0,0
2022-11-06 13:28:45+02:00,51.44,25.2,23.15,23.13,0,0
2022-11-06 13:33:47+02:00,51.44,25.11,23.2,23.13,0,0
2022-11-06 13:38:48+02:00,51.37,25.09,23.2,23.15,0,0
2022-11-06 13:43:49+02:00,51.31,24.97,23.17,23.17,0,0
2022-11-06 13:48:51+02:00,51.41,24.91,23.2,23.15,0,0
2022-11-06 13:53:45+02:00,51.37,24.84,23.17,23.13,0,0
2022-11-06 13:58:46+02:00,51.31,24.76,23.17,23.13,0,0
2022-11-06 14:03:47+02:00,49.22,43.74,22.31,23,0,75
2022-11-06 14:08:49+02:00,45.35,45.44,22.6,23.15,0,110
2022-11-06 14:13:50+02:00,44.85,43.57,22.71,23.24,0,0
2022-11-06 14:18:51+02:00,44.82,41.43,22.77,23.24,0,0
2022-11-06 14:23:45+02:00,44.52,39.4,22.91,23.24,0,0
2022-11-06 14:28:47+02:00,44.44,37.64,22.97,23.24,0,0
2022-11-06 14:33:48+02:00,44.32,36.05,22.97,23.31,0,0
2022-11-06 14:38:49+02:00,38.2,45.14,22.51,23.33,0,95
2022-11-06 14:43:51+02:00,34.24,43.94,22.66,23.28,0,5
2022-11-06 14:48:45+02:00,34.34,41.94,22.8,23.33,0,0
2022-11-06 14:53:48+02:00,38.43,39.89,22.88,23.37,171.77,0
2022-11-06 14:58:49+02:00,45.52,38.15,22.97,23.42,257.61,0
2022-11-06 15:03:50+02:00,50.53,36.56,23.11,23.48,257.98,0
2022-11-06 15:08:46+02:00,54.35,35.17,23.2,23.57,246.34,0
2022-11-06 15:13:47+02:00,52.96,33.92,23.22,23.6,0,0
2022-11-06 15:18:49+02:00,52.86,43.77,25.5,24.58,0,15
2022-11-06 15:23:50+02:00,52.79,42.31,25.5,24.89,0,0
2022-11-06 15:28:51+02:00,52.72,40.37,25.4,25,0,0
2022-11-06 15:31:00+02:00,52.58,39.51,25.36,24.95,0,0
2022-11-06 15:31:19+02:00,52.68,39.4,25.34,24.95,0,0
2022-11-06 15:32:06+02:00,52.65,39.13,25.31,24.89,0,0
2022-11-06 15:33:46+02:00,52.68,38.48,25.36,24.89,0,0
2022-11-06 15:38:48+02:00,52.62,36.87,25.25,24.8,0,0
2022-11-06 15:43:49+02:00,52.51,35.37,25.11,24.67,0,0
2022-11-06 15:48:51+02:00,52.37,34.17,25.04,24.67,0,0
2022-11-06 15:53:45+02:00,52.41,33.14,24.91,24.58,0,0
2022-11-06 15:58:45+02:00,52.24,32.14,24.89,24.54,0,0
2022-11-06 16:03:46+02:00,52.27,31.38,24.78,24.43,0,0
2022-11-06 16:08:47+02:00,52.17,30.67,24.69,24.39,0,0
2022-11-06 16:13:49+02:00,52,30,24.67,24.34,0,0
2022-11-06 16:18:50+02:00,51.93,29.46,24.6,24.3,0,0
2022-11-06 16:23:46+02:00,51.96,28.97,24.56,24.28,0,0
2022-11-06 16:28:47+02:00,51.82,28.52,24.47,24.26,0,0
2022-11-06 16:33:47+02:00,51.65,28.11,24.41,24.15,0,0
2022-11-06 16:38:48+02:00,51.55,27.77,24.36,24.13,0,0
2022-11-06 16:43:49+02:00,51.55,27.43,24.32,24.08,0,0
2022-11-06 16:48:50+02:00,51.31,27.04,24.28,24.08,0,0
2022-11-06 16:53:47+02:00,51.34,26.84,24.23,24.02,0,0
2022-11-06 16:58:45+02:00,51.2,26.64,24.19,24,0,0
2022-11-06 17:03:47+02:00,51.03,26.37,24.15,23.95,0,0
2022-11-06 17:08:48+02:00,51,26.17,24.17,23.91,0,0
2022-11-06 17:13:49+02:00,51,26,24.06,23.91,0,0
2022-11-06 17:18:51+02:00,50.9,25.81,24.06,23.88,0,0
2022-11-06 17:23:45+02:00,50.73,25.65,24.04,23.88,0,0
2022-11-06 17:28:46+02:00,50.7,25.5,24.02,23.84,0,0
2022-11-06 17:33:51+02:00,50.56,25.38,23.97,23.82,0,0
2022-11-06 17:38:48+02:00,50.43,25.29,23.91,23.8,0,0
2022-11-06 17:43:50+02:00,50.36,25.13,23.88,23.73,0,0
2022-11-06 17:48:51+02:00,50.3,25,23.86,23.71,0,0
2022-11-06 17:53:45+02:00,50.2,24.95,23.86,23.71,0,0
2022-11-06 17:58:47+02:00,50.1,24.82,23.86,23.68,0,0
2022-11-06 18:03:50+02:00,50.1,34.26,23.88,23.66,0,10
2022-11-06 18:08:51+02:00,49.61,41.45,23.91,23.88,0,0
2022-11-06 18:13:46+02:00,49.58,40.13,23.91,23.86,0,0
2022-11-06 18:18:47+02:00,39.37,45.11,23.35,23.71,0,210
2022-11-06 18:23:48+02:00,32.45,43.65,23.55,23.86,0,45
2022-11-06 18:28:50+02:00,32.45,41.64,23.6,23.88,0,0
2022-11-06 18:32:06+02:00,32.42,40.32,23.64,23.84,0,0
2022-11-06 18:33:46+02:00,32.45,39.62,23.57,23.84,0,0
2022-11-06 18:38:47+02:00,31.38,43.22,27.02,25.5,0,10
2022-11-06 18:43:48+02:00,31.47,41.43,26.91,25.93,0,0
2022-11-06 18:48:50+02:00,31.38,39.56,26.71,25.93,0,0
2022-11-06 18:53:45+02:00,31.5,37.74,26.53,25.84,0,0
2022-11-06 18:58:46+02:00,31.54,36.17,26.28,25.7,0,0
2022-11-06 19:03:48+02:00,31.59,34.75,26.13,25.52,0,0
2022-11-06 19:08:49+02:00,31.66,33.61,26.02,25.4,0,0
2022-11-06 19:13:50+02:00,31.78,32.57,25.81,25.31,0,0
2022-11-06 19:18:45+02:00,31.83,31.64,25.72,25.15,0,0
2022-11-06 19:23:46+02:00,31.88,30.86,25.59,25.04,0,0
2022-11-06 19:28:47+02:00,31.88,30.16,25.47,24.93,0,0
2022-11-06 19:33:49+02:00,31.95,29.55,25.34,24.86,0,0
2022-11-06 19:38:50+02:00,31.97,28.95,25.27,24.73,0,0
2022-11-06 19:43:45+02:00,32.04,28.5,25.15,24.65,0,0
2022-11-06 19:48:46+02:00,32.07,28.09,25.04,24.58,0,0
2022-11-06 19:53:47+02:00,32.14,27.72,24.95,24.52,0,0
2022-11-06 19:58:49+02:00,32.21,27.36,24.82,24.45,0,0
2022-11-06 20:03:47+02:00,32.16,27.04,24.73,24.39,0,0
2022-11-06 20:08:48+02:00,32.26,26.77,24.65,24.32,0,0
2022-11-06 20:13:50+02:00,32.3,26.48,24.58,24.3,0,0
2022-11-06 20:18:51+02:00,32.35,26.26,24.54,24.26,0,0
2022-11-06 20:23:46+02:00,32.38,26.06,24.41,24.17,0,0
2022-11-06 20:28:47+02:00,32.45,25.86,24.36,24.08,0,0
2022-11-06 20:33:48+02:00,32.47,25.7,24.34,24.13,0,0
2022-11-06 20:38:50+02:00,32.45,31.11,24.36,24.06,0,5
2022-11-06 20:43:50+02:00,32.23,33.26,24.3,24.06,0,0
2022-11-06 20:48:51+02:00,28.59,42.97,22.57,23.6,0,75
2022-11-06 20:53:46+02:00,28.43,42.94,24.91,23.51,0,15
2022-11-06 20:58:47+02:00,23.66,44.79,23.24,23.75,0,275
2022-11-06 21:03:48+02:00,23.28,44.35,23.6,23.86,0,195
2022-11-06 21:08:49+02:00,23.28,42.25,23.68,23.95,0,0
2022-11-06 21:13:51+02:00,23.33,40.27,23.71,23.95,0,0
2022-11-06 21:18:45+02:00,23.35,38.43,23.77,23.93,0,0
2022-11-06 21:23:46+02:00,23.37,36.66,23.82,23.97,0,0
2022-11-06 21:28:48+02:00,23.33,35.25,23.82,23.95,0,0
2022-11-06 21:33:49+02:00,23.33,33.95,23.84,23.97,0,0
2022-11-06 21:38:50+02:00,23.35,32.9,23.84,23.95,0,0
2022-11-06 21:43:45+02:00,23.35,32.02,23.86,23.91,0,0
2022-11-06 21:48:46+02:00,23.4,31.14,23.86,23.91,0,0
2022-11-06 21:53:47+02:00,23.35,30.41,23.88,23.93,0,0
2022-11-06 21:58:49+02:00,23.4,29.72,23.88,23.93,0,0
2022-11-06 22:03:50+02:00,23.42,29.11,23.88,23.91,0,0
2022-11-06 22:08:45+02:00,23.4,28.68,23.88,23.93,0,0
2022-11-06 22:13:47+02:00,23.35,28.15,23.88,23.91,0,0
2022-11-06 22:18:48+02:00,23.33,27.7,23.86,23.86,0,0
2022-11-06 22:23:49+02:00,23.37,27.36,23.86,23.86,0,0
2022-11-06 22:28:51+02:00,23.37,27.02,23.88,23.84,0,0
2022-11-06 22:33:45+02:00,23.37,26.68,23.86,23.82,0,0
2022-11-06 22:38:46+02:00,23.37,26.46,23.84,23.82,0,0
2022-11-06 22:43:47+02:00,23.4,26.22,23.84,23.8,0,0
2022-11-06 22:48:49+02:00,23.44,41.24,23.06,23.71,0,50
2022-11-06 22:53:50+02:00,23.4,39.94,23.33,23.73,0,5
2022-11-06 22:58:51+02:00,23.4,38.41,25.27,24.63,0,5
2022-11-06 23:03:45+02:00,23.4,37.12,25.22,24.8,0,0
2022-11-06 23:08:46+02:00,23.4,35.77,25.11,24.76,0,0
2022-11-06 23:13:48+02:00,23.42,34.51,25.02,24.69,0,0
2022-11-06 23:18:49+02:00,23.35,33.35,24.91,24.65,0,0
2022-11-06 23:23:50+02:00,23.4,32.23,24.82,24.6,0,0
2022-11-06 23:28:51+02:00,23.4,31.3,24.73,24.56,0,0
2022-11-06 23:33:45+02:00,23.35,30.46,24.71,24.47,0,0
2022-11-06 23:38:47+02:00,23.37,29.79,24.67,24.41,0,0
2022-11-06 23:43:48+02:00,23.4,29.11,24.58,24.34,0,0
2022-11-06 23:48:49+02:00,23.37,28.56,24.56,24.32,0,0
2022-11-06 23:53:50+02:00,23.37,28.02,24.5,24.28,0,0
2022-11-06 23:58:45+02:00,23.4,27.59,24.45,24.23,0,0
2022-11-07 00:03:46+02:00,23.4,27.22,24.41,24.21,0,0
2022-11-07 00:08:47+02:00,23.37,26.86,24.39,24.19,0,0
2022-11-07 00:13:48+02:00,23.42,26.51,24.34,24.15,0,0
2022-11-07 00:18:49+02:00,23.35,26.26,24.28,24.1,0,0
2022-11-07 00:23:51+02:00,23.35,26.02,24.23,24.08,0,0
2022-11-07 00:28:45+02:00,23.4,25.77,24.19,24.06,0,0
2022-11-07 00:33:46+02:00,23.37,25.54,24.15,24.04,0,0
2022-11-07 00:38:48+02:00,23.37,25.4,24.08,23.97,0,0
2022-11-07 00:43:49+02:00,23.31,25.25,24.08,23.93,0,0
2022-11-07 00:48:50+02:00,23.37,25.02,24.08,23.93,0,0
2022-11-07 00:53:51+02:00,23.31,24.91,24.08,23.91,0,0
2022-11-07 00:58:46+02:00,23.33,24.71,23.97,23.91,0,0
2022-11-07 01:03:47+02:00,23.31,24.6,24,23.86,0,0
2022-11-07 01:08:48+02:00,23.31,24.5,23.93,23.84,0,0
2022-11-07 01:13:49+02:00,23.42,24.39,23.91,23.8,0,0
2022-11-07 01:18:51+02:00,23.33,24.32,23.88,23.77,0,0
2022-11-07 01:23:45+02:00,23.28,24.23,23.88,23.8,0,0
2022-11-07 01:28:51+02:00,23.31,24.17,23.86,23.77,0,0
2022-11-07 01:33:46+02:00,23.33,24.1,23.86,23.75,0,0
2022-11-07 01:38:47+02:00,23.31,23.97,23.84,23.73,0,0
2022-11-07 01:43:48+02:00,23.4,23.93,23.8,23.66,0,0
2022-11-07 01:48:49+02:00,23.37,23.93,23.8,23.64,0,0
2022-11-07 01:53:50+02:00,23.37,23.88,23.75,23.66,0,0
2022-11-07 01:58:45+02:00,23.31,23.82,23.73,23.64,0,0
2022-11-07 02:03:46+02:00,23.37,23.77,23.66,23.62,0,0
2022-11-07 02:08:47+02:00,23.4,23.73,23.68,23.6,0,0
2022-11-07 02:13:49+02:00,23.33,23.68,23.68,23.57,0,0
2022-11-07 02:18:50+02:00,23.28,23.62,23.68,23.6,0,0
2022-11-07 02:23:51+02:00,23.31,23.62,23.62,23.57,0,0
2022-11-07 02:28:46+02:00,23.33,23.57,23.64,23.55,0,0
2022-11-07 02:33:47+02:00,23.31,23.53,23.57,23.55,0,0
2022-11-07 02:38:48+02:00,23.31,23.48,23.57,23.55,0,0
2022-11-07 02:43:49+02:00,23.35,23.44,23.57,23.53,0,0
2022-11-07 02:48:51+02:00,23.35,23.42,23.55,23.42,0,0
2022-11-07 02:53:45+02:00,23.31,23.42,23.57,23.48,0,0
2022-11-07 02:58:46+02:00,23.35,23.37,23.55,23.46,0,0
2022-11-07 03:03:47+02:00,23.35,23.37,23.51,23.44,0,0
2022-11-07 03:08:49+02:00,23.4,23.37,23.55,23.46,0,0
2022-11-07 03:13:50+02:00,23.35,23.35,23.53,23.48,0,0
2022-11-07 03:18:51+02:00,23.33,23.31,23.46,23.44,0,0
2022-11-07 03:23:45+02:00,23.33,23.28,23.46,23.42,0,0
2022-11-07 03:28:46+02:00,23.33,23.24,23.46,23.4,0,0
2022-11-07 03:33:48+02:00,23.35,23.24,23.42,23.42,0,0
2022-11-07 03:38:49+02:00,23.28,23.22,23.42,23.35,0,0
2022-11-07 03:43:50+02:00,23.28,23.22,23.42,23.37,0,0
2022-11-07 03:48:51+02:00,23.28,23.2,23.4,23.4,0,0
2022-11-07 03:53:45+02:00,23.33,23.22,23.44,23.4,0,0
2022-11-07 03:58:46+02:00,23.33,23.2,23.4,23.4,0,0
2022-11-07 04:03:48+02:00,23.28,23.17,23.37,23.37,0,0
2022-11-07 04:08:49+02:00,23.33,23.17,23.35,23.37,0,0
2022-11-07 04:13:50+02:00,23.37,23.15,23.35,23.37,0,0
2022-11-07 04:18:51+02:00,23.28,23.15,23.35,23.35,0,0
2022-11-07 04:23:46+02:00,23.26,23.15,23.37,23.33,0,0
2022-11-07 04:28:47+02:00,23.31,23.13,23.37,23.37,0,0
2022-11-07 04:33:48+02:00,23.35,23.08,23.37,23.33,0,0
2022-11-07 04:38:49+02:00,23.28,23.06,23.4,23.28,0,0
2022-11-07 04:43:50+02:00,23.33,23.04,23.35,23.31,0,0
2022-11-07 04:48:45+02:00,23.28,23.02,23.35,23.31,0,0
2022-11-07 04:53:46+02:00,23.31,23.02,23.35,23.31,0,0
2022-11-07 04:58:47+02:00,23.33,23,23.33,23.33,0,0
2022-11-07 05:03:48+02:00,23.31,23,23.28,23.33,0,0
2022-11-07 05:08:49+02:00,23.35,22.97,23.31,23.28,0,0
2022-11-07 05:13:51+02:00,23.33,23,23.28,23.28,0,0
2022-11-07 05:18:45+02:00,23.33,22.97,23.28,23.26,0,0
2022-11-07 05:23:46+02:00,23.31,22.97,23.26,23.26,0,0
2022-11-07 05:28:48+02:00,23.33,22.97,23.28,23.26,0,0
2022-11-07 05:33:49+02:00,23.35,22.97,23.24,23.26,0,0
2022-11-07 05:38:50+02:00,23.33,22.95,23.28,23.26,0,0
2022-11-07 05:43:45+02:00,23.33,22.91,23.24,23.24,0,0
2022-11-07 05:48:46+02:00,23.31,22.91,23.24,23.24,0,0
2022-11-07 05:53:47+02:00,23.35,22.91,23.22,23.22,0,0
2022-11-07 05:58:49+02:00,23.28,22.91,23.2,23.22,0,0
2022-11-07 06:03:51+02:00,23.35,22.91,23.24,23.24,0,0
2022-11-07 06:08:46+02:00,23.31,22.86,23.22,23.22,0,0
2022-11-07 06:13:45+02:00,23.33,22.84,23.2,23.24,0,0
2022-11-07 06:18:47+02:00,23.35,22.84,23.22,23.17,0,0
2022-11-07 06:23:48+02:00,23.33,22.88,23.2,23.2,0,0
2022-11-07 06:28:49+02:00,23.33,22.86,23.22,23.17,0,0
2022-11-07 06:33:45+02:00,23.35,22.84,23.22,23.17,0,0
2022-11-07 06:38:46+02:00,23.35,22.84,23.2,23.2,0,0
2022-11-07 06:43:47+02:00,23.33,22.8,23.2,23.17,0,0
2022-11-07 06:48:49+02:00,23.35,22.8,23.15,23.2,0,0
2022-11-07 06:53:50+02:00,23.4,22.82,23.2,23.2,0,0
2022-11-07 06:58:51+02:00,23.35,22.77,23.17,23.2,0,0
2022-11-07 07:03:46+02:00,23.31,22.8,23.15,23.17,0,0
2022-11-07 07:08:47+02:00,23.33,22.8,23.17,23.2,0,0
2022-11-07 07:13:49+02:00,23.33,22.75,23.15,23.2,0,0
2022-11-07 07:18:50+02:00,23.28,22.77,23.15,23.17,0,0
2022-11-07 07:23:45+02:00,23.35,22.77,23.15,23.17,0,0
2022-11-07 07:28:46+02:00,23.31,22.77,23.15,23.15,0,0
2022-11-07 07:33:47+02:00,23.35,22.75,23.17,23.15,0,0
2022-11-07 07:38:49+02:00,23.33,22.77,23.13,23.17,0,0
2022-11-07 07:43:50+02:00,23.33,22.75,23.15,23.15,0,0
2022-11-07 07:48:51+02:00,23.4,22.75,23.13,23.13,0,0
2022-11-07 07:53:46+02:00,23.35,22.73,23.13,23.11,0,0
2022-11-07 07:58:45+02:00,23.4,22.73,23.13,23.13,0,0
2022-11-07 08:03:46+02:00,23.37,22.75,23.13,23.11,0,0
2022-11-07 08:08:47+02:00,23.4,22.73,23.11,23.13,0,0
2022-11-07 08:13:49+02:00,23.42,22.75,23.08,23.13,0,0
2022-11-07 08:18:50+02:00,23.33,22.75,23.11,23.08,0,0
2022-11-07 08:23:45+02:00,23.37,22.75,23.11,23.13,0,0
2022-11-07 08:28:46+02:00,23.35,22.75,23.08,23.11,0,0
2022-11-07 08:33:48+02:00,23.35,22.77,23.06,23.08,0,0
2022-11-07 08:38:49+02:00,23.4,22.82,23.11,23.08,0,0
2022-11-07 08:43:50+02:00,23.37,22.8,23.06,23.11,0,0
2022-11-07 08:48:45+02:00,23.44,22.8,23.06,23.06,0,0
2022-11-07 08:53:46+02:00,23.42,22.77,23.02,23.11,0,0
2022-11-07 08:58:47+02:00,23.4,22.82,23.04,23.06,0,0
2022-11-07 09:03:49+02:00,23.44,22.86,23.08,23.08,0,0
2022-11-07 09:08:50+02:00,23.44,22.86,23.08,23.11,0,0
2022-11-07 09:13:51+02:00,23.44,22.86,23.08,23.11,0,0
2022-11-07 09:18:45+02:00,23.42,22.84,23.06,23.11,0,0
2022-11-07 09:23:47+02:00,23.44,22.84,23.08,23.11,0,0
2022-11-07 09:28:48+02:00,23.46,22.93,23.08,23.11,0,0
2022-11-07 09:33:49+02:00,23.4,23.24,23.11,23.11,0,0
2022-11-07 09:38:51+02:00,23.51,23.73,23.13,23.15,0,0
2022-11-07 09:43:45+02:00,23.44,24.06,23.15,23.17,0,0
2022-11-07 09:48:46+02:00,23.48,24.45,23.13,23.2,0,0
2022-11-07 09:53:48+02:00,23.48,25,23.15,23.2,0,0
2022-11-07 09:58:49+02:00,23.48,25.2,23.17,23.2,0,0
2022-11-07 10:03:50+02:00,23.51,25.29,23.22,23.22,0,0
2022-11-07 10:08:45+02:00,23.51,25.22,23.17,23.22,0,0
2022-11-07 10:13:46+02:00,23.48,25.22,23.17,23.22,0,0
2022-11-07 10:18:48+02:00,23.53,25.27,23.24,23.26,0,0
2022-11-07 10:23:48+02:00,23.57,25.34,23.2,23.22,0,0
2022-11-07 10:28:49+02:00,23.53,25.45,23.22,23.28,0,0
2022-11-07 10:33:51+02:00,23.73,35.7,22.11,22.93,0,55
2022-11-07 10:38:45+02:00,23.68,35.02,22.15,22.84,0,0
2022-11-07 10:43:47+02:00,23.71,36.64,24.13,23.4,0,10
2022-11-07 10:48:48+02:00,23.77,35.52,24.28,23.97,0,0
2022-11-07 10:53:49+02:00,23.75,34.43,24.23,24.1,0,0
2022-11-07 10:58:49+02:00,23.82,33.42,24.26,24.08,0,0
2022-11-07 11:03:50+02:00,23.82,32.52,24.17,24.06,0,0
2022-11-07 11:08:51+02:00,23.8,31.66,24.15,24.06,0,0
2022-11-07 11:13:46+02:00,23.82,31.09,24.1,24.02,0,0
2022-11-07 11:18:47+02:00,23.84,30.41,24.08,24.02,0,0
2022-11-07 11:23:49+02:00,23.84,29.93,24.08,23.97,0,0
2022-11-07 11:28:50+02:00,23.82,29.48,24.02,23.95,0,0
2022-11-07 11:33:51+02:00,23.86,28.97,24.04,23.88,0,0
2022-11-07 11:38:46+02:00,23.82,28.61,24.02,23.91,0,0
2022-11-07 11:43:47+02:00,23.84,28.22,24.04,23.88,0,0
2022-11-07 11:48:49+02:00,23.86,27.86,23.95,23.86,0,0
2022-11-07 11:53:50+02:00,23.86,27.56,23.95,23.84,0,0
2022-11-07 11:58:51+02:00,23.88,27.2,23.95,23.84,0,0
2022-11-07 12:03:45+02:00,23.88,27.04,23.91,23.84,0,0
2022-11-07 12:08:47+02:00,23.88,26.75,23.88,23.8,0,0
2022-11-07 12:13:48+02:00,23.86,26.57,23.88,23.77,0,0
2022-11-07 12:18:50+02:00,23.91,26.37,23.84,23.75,0,0
2022-11-07 12:23:51+02:00,23.91,26.15,23.86,23.75,0,0
2022-11-07 12:28:45+02:00,24,35,24.04,23.86,0,10
2022-11-07 12:33:46+02:00,23.95,34.56,24.04,23.88,0,0
2022-11-07 12:38:47+02:00,24,33.69,24.02,23.91,0,0
2022-11-07 12:43:49+02:00,23.97,32.69,24.02,23.95,0,0
2022-11-07 12:48:50+02:00,23.97,31.78,23.97,23.91,0,0
2022-11-07 12:53:51+02:00,24,30.93,24,23.88,0,0
2022-11-07 12:58:46+02:00,24.02,30.2,23.95,23.88,0,0
2022-11-07 13:03:47+02:00,24.04,29.58,23.91,23.86,0,0
2022-11-07 13:08:48+02:00,24.02,28.97,23.91,23.84,0,0
2022-11-07 13:13:50+02:00,24.04,28.47,23.88,23.82,0,0
2022-11-07 13:18:51+02:00,24.02,28.04,23.88,23.84,0,0
2022-11-07 13:23:46+02:00,24,27.65,23.86,23.75,0,0
2022-11-07 13:28:47+02:00,24.02,27.27,23.84,23.77,0,0
2022-11-07 13:33:49+02:00,23.97,26.95,23.84,23.73,0,0
2022-11-07 13:38:50+02:00,24.02,26.68,23.8,23.75,0,0
2022-11-07 13:43:51+02:00,24,26.42,23.8,23.71,0,0
2022-11-07 13:48:45+02:00,24.02,26.15,23.77,23.68,0,0
2022-11-07 13:53:46+02:00,24,26,23.75,23.66,0,0
2022-11-07 13:58:47+02:00,24.02,25.79,23.75,23.62,0,0
2022-11-07 14:03:49+02:00,24.02,25.59,23.73,23.66,0,0
2022-11-07 14:08:50+02:00,24.08,25.4,23.73,23.64,0,0
2022-11-07 14:13:45+02:00,24.06,25.29,23.68,23.6,0,0
2022-11-07 14:18:46+02:00,24.08,25.15,23.68,23.6,0,0
2022-11-07 14:23:48+02:00,24.04,25.02,23.68,23.57,0,0
2022-11-07 14:28:45+02:00,24.08,24.91,23.66,23.55,0,0
2022-11-07 14:33:46+02:00,24.06,24.78,23.64,23.6,0,0
2022-11-07 14:38:47+02:00,24.08,24.65,23.64,23.53,0,0
2022-11-07 14:43:49+02:00,24.08,24.58,23.6,23.55,0,0
2022-11-07 14:48:50+02:00,24.06,24.52,23.62,23.53,0,0
2022-11-07 14:53:51+02:00,24.06,24.39,23.57,23.53,0,0
2022-11-07 14:58:46+02:00,24.1,24.36,23.55,23.51,0,0
2022-11-07 15:03:47+02:00,24.1,24.3,23.55,23.48,0,0
2022-11-07 15:08:47+02:00,24.04,24.21,23.55,23.44,0,0
2022-11-07 15:13:48+02:00,24.08,24.15,23.6,23.46,0,0
2022-11-07 15:18:50+02:00,29.86,24.19,23.55,23.46,150.68,0
2022-11-07 15:23:45+02:00,32.02,24.28,23.55,23.48,250.98,0
2022-11-07 15:28:46+02:00,34.73,24.3,23.57,23.55,256.38,0
2022-11-07 15:33:48+02:00,37.2,24.28,23.6,23.55,261.45,0
2022-11-07 15:38:49+02:00,39.56,24.28,23.6,23.55,260.31,0
2022-11-07 15:43:48+02:00,41.18,24.26,23.6,23.57,256.81,0
2022-11-07 15:48:50+02:00,42.54,24.3,23.57,23.55,256.46,0
2022-11-07 15:53:46+02:00,43.45,24.32,23.6,23.57,253.17,0
2022-11-07 15:58:50+02:00,44.58,24.32,23.57,23.55,256.49,0
2022-11-07 16:03:45+02:00,46.03,24.28,23.6,23.6,251.96,0
2022-11-07 16:08:48+02:00,47.15,24.23,23.6,23.57,255.8,0
2022-11-07 16:13:49+02:00,49.03,24.3,23.57,23.57,250.19,0
2022-11-07 16:18:51+02:00,49.58,24.23,23.6,23.6,250.55,0
2022-11-07 16:23:45+02:00,50.6,24.28,23.57,23.57,245.38,0
2022-11-07 16:28:47+02:00,52.62,24.26,23.57,23.55,250.19,0
2022-11-07 16:33:49+02:00,50.76,24.21,23.55,23.57,87.04,0
2022-11-07 16:38:46+02:00,53.66,24.13,23.57,23.57,156.76,0
2022-11-07 16:43:48+02:00,52.2,24.13,23.57,23.57,90.81,0
2022-11-07 16:48:46+02:00,54.5,24.06,23.57,23.53,154.3,0
2022-11-07 16:53:49+02:00,53.62,24.1,23.55,23.55,113.54,0
2022-11-07 16:58:51+02:00,56.03,24.06,23.55,23.57,161.45,0
2022-11-07 17:03:46+02:00,54.71,24.04,23.57,23.55,84.74,0
2022-11-07 17:08:47+02:00,54.71,23.97,23.51,23.55,0,0
2022-11-07 17:13:49+02:00,54.67,23.91,23.57,23.51,0,0
2022-11-07 17:18:51+02:00,54.71,23.88,23.51,23.51,0,0
2022-11-07 17:23:46+02:00,54.64,23.84,23.53,23.48,0,0
2022-11-07 17:28:47+02:00,54.67,23.84,23.44,23.46,0,0
2022-11-07 17:33:48+02:00,54.53,23.82,23.44,23.44,0,0
2022-11-07 17:38:50+02:00,54.57,23.77,23.48,23.42,0,0
2022-11-07 17:43:51+02:00,54.5,23.77,23.44,23.4,0,0
2022-11-07 17:48:46+02:00,54.5,23.75,23.44,23.4,0,0
2022-11-07 17:53:47+02:00,54.42,23.73,23.4,23.37,0,0
2022-11-07 17:58:48+02:00,54.46,23.68,23.42,23.4,0,0
2022-11-07 18:03:49+02:00,54.32,23.66,23.44,23.37,0,0
2022-11-07 18:08:50+02:00,54.32,23.68,23.42,23.37,0,0
2022-11-07 18:13:46+02:00,54.21,23.64,23.4,23.4,0,0
2022-11-07 18:18:47+02:00,54.28,23.6,23.37,23.37,0,0
2022-11-07 18:23:48+02:00,54.21,23.62,23.37,23.37,0,0
2022-11-07 18:28:50+02:00,54.07,23.6,23.4,23.37,0,0
2022-11-07 18:33:51+02:00,54.21,23.62,23.35,23.37,0,0
2022-11-07 18:38:45+02:00,54.07,23.6,23.37,23.33,0,0
2022-11-07 18:43:47+02:00,54.1,23.55,23.35,23.35,0,0
2022-11-07 18:48:48+02:00,53.96,23.57,23.37,23.33,0,0
2022-11-07 18:53:49+02:00,53.92,23.55,23.35,23.33,0,0
2022-11-07 18:58:50+02:00,53.85,23.53,23.33,23.31,0,0
2022-11-07 19:03:45+02:00,53.81,23.51,23.33,23.33,0,0
2022-11-07 19:08:46+02:00,53.74,23.53,23.37,23.33,0,0
2022-11-07 19:13:47+02:00,53.77,23.48,23.33,23.33,0,0
2022-11-07 19:18:48+02:00,53.66,23.48,23.37,23.31,0,0
2022-11-07 19:23:50+02:00,53.44,42.91,22.97,23.4,0,15
2022-11-07 19:28:51+02:00,53.44,41.54,23.13,23.55,0,0
2022-11-07 19:33:45+02:00,53.33,39.59,23.2,23.57,0,0
2022-11-07 19:38:46+02:00,53.29,37.79,23.24,23.53,0,0
2022-11-07 19:43:48+02:00,53.33,36.12,23.24,23.55,0,0
2022-11-07 19:48:45+02:00,53.18,34.68,23.28,23.53,0,0
2022-11-07 19:53:47+02:00,53.11,33.42,23.31,23.51,0,0
2022-11-07 19:58:49+02:00,53.03,32.33,23.33,23.53,0,0
2022-11-07 20:03:50+02:00,53.11,31.45,23.37,23.57,0,0
2022-11-07 20:08:51+02:00,52.96,30.62,23.37,23.57,0,0
2022-11-07 20:13:46+02:00,52.93,29.9,23.37,23.53,0,0
